"['#Date/Time of Update: 2020-03-09 18:02:22 GMT', '#Game ID', '#Game Date', '#Game Time', '#Schedule Status', '#Played Status', '#Current Inning', '#Current Inning Half', '#Current Intermission', '#Away Team ID', '#Away Team Abbr.', '#Away Team City', '#Away Team Name', '#Home Team ID', '#Home Team Abbr.', '#Home Team City', '#Home Team Name', '#Venue ID', '#Venue Name', '#Away Score Total', '#Home Score Total', '#Inning 1 Away Score', '#Inning 1 Home Score', '#Inning 2 Away Score', '#Inning 2 Home Score', '#Inning 3 Away Score', '#Inning 3 Home Score', '#Inning 4 Away Score', '#Inning 4 Home Score', '#Inning 5 Away Score', '#Inning 5 Home Score', '#Inning 6 Away Score', '#Inning 6 Home Score', '#Inning 7 Away Score', '#Inning 7 Home Score', '#Inning 8 Away Score', '#Inning 8 Home Score', '#Inning 9 Away Score', '#Inning 9 Home Score', '#Inning 10 Away Score', '#Inning 10 Home Score', '#Inning 11 Away Score', '#Inning 11 Home Score', '#Inning 12 Away Score', '#Inning 12 Home Score', '#Inning 13 Away Score', '#Inning 13 Home Score', '#Inning 14 Away Score', '#Inning 14 Home Score', '#Inning 15 Away Score', '#Inning 15 Home Score', '#Inning 16 Away Score', '#Inning 16 Home Score', '#Inning 17 Away Score', '#Inning 17 Home Score']"
"['', '44760', '2018-07-07', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44761', '2018-07-07', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '2', '7', '0', '7', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44762', '2018-07-07', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '15', '4', '0', '0', '0', '1', '0', '2', '0', '0', '4', '1', '0', '0', '3', '0', '1', '0', '7', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44763', '2018-07-07', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '3', '1', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '0', '1', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44764', '2018-07-07', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '4', '18', '0', '0', '0', '2', '0', '0', '2', '1', '1', '7', '0', '3', '1', '5', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44765', '2018-07-07', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '5', '20', '2', '5', '0', '3', '1', '3', '1', '4', '0', '0', '0', '1', '1', '3', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44767', '2018-07-08', '17:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '2', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44768', '2018-07-08', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '6', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '2', '0', '1', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44769', '2018-07-08', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '9', '0', '3', '0', '0', '0', '2', '0', '0', '0', '1', '0', '1', '0', '0', '0', '2', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44770', '2018-07-08', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '3', '0', '1', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44771', '2018-07-08', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '10', '2', '0', '0', '3', '1', '0', '1', '1', '0', '0', '0', '0', '0', '2', '0', '0', '0', '4', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44772', '2018-07-08', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '1', '4', '0', '0', '0', '1', '0', '0', '1', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44773', '2018-07-08', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '3', '10', '0', '0', '0', '0', '0', '5', '0', '0', '1', '0', '0', '0', '0', '1', '0', '4', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44774', '2018-07-08', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '1', '10', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '8', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44775', '2018-07-08', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '119', 'CWS', 'Chicago', 'White Sox', '122', 'HOU', 'Houston', 'Astros', '120', 'Minute Maid Park', '1', '2', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44776', '2018-07-08', '18:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '7', '4', '0', '0', '0', '0', '1', '2', '1', '1', '2', '0', '0', '0', '3', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44777', '2018-07-08', '18:20:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '131', 'CHC', 'Chicago', 'Cubs', '133', 'Wrigley Field', '5', '6', '0', '0', '0', '2', '1', '0', '2', '1', '1', '0', '0', '0', '0', '2', '0', '0', '1', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44778', '2018-07-08', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '8', '13', '0', '0', '1', '0', '0', '3', '2', '0', '1', '3', '0', '5', '1', '0', '3', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44779', '2018-07-08', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '123', 'SEA', 'Seattle', 'Mariners', '128', 'Safeco Field', '4', '6', '1', '3', '0', '0', '0', '0', '0', '0', '1', '0', '2', '3', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44780', '2018-07-08', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '4', '3', '1', '0', '0', '0', '0', '2', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '']"
"['', '44766', '2018-07-08', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '3', '4', '0', '0', '3', '0', '0', '2', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44266', '2018-07-09', '20:05:00 GMT', 'POSTPONED', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '4', '5', '0', '0', '1', '0', '2', '0', '0', '2', '0', '0', '1', '3', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '43497', '2018-07-09', '20:10:00 GMT', 'POSTPONED', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '3', '4', '1', '1', '1', '0', '0', '2', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44782', '2018-07-09', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '3', '6', '0', '3', '1', '3', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44783', '2018-07-09', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '7', '5', '0', '0', '1', '0', '0', '0', '2', '1', '1', '0', '0', '0', '1', '0', '0', '0', '2', '4', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44784', '2018-07-09', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '115', 'TB', 'Tampa Bay', 'Rays', '130', 'Tropicana Field', '9', '10', '0', '5', '0', '0', '3', '2', '0', '0', '0', '0', '0', '0', '4', '2', '2', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44785', '2018-07-09', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '134', 'MIL', 'Milwaukee', 'Brewers', '128', 'MIA', 'Miami', 'Marlins', '118', 'Marlins Park', '3', '4', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '0', '0', '2', '1', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44787', '2018-07-09', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '0', '5', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44781', '2018-07-09', '23:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '10', '2', '1', '0', '0', '0', '0', '0', '2', '0', '1', '0', '0', '0', '0', '0', '4', '2', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44786', '2018-07-09', '23:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '3', '1', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44788', '2018-07-09', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '118', 'KC', 'Kansas City', 'Royals', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '1', '3', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44789', '2018-07-09', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '122', 'HOU', 'Houston', 'Astros', '120', 'Minute Maid Park', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44790', '2018-07-09', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '8', '2', '0', '0', '0', '0', '0', '0', '5', '0', '0', '0', '0', '0', '1', '0', '2', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44791', '2018-07-09', '02:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '1', '2', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44792', '2018-07-10', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '5', '6', '0', '0', '0', '0', '0', '0', '0', '2', '3', '1', '0', '0', '2', '2', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44793', '2018-07-10', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '5', '1', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '3', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44794', '2018-07-10', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '7', '4', '0', '2', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '7', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44795', '2018-07-10', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '115', 'TB', 'Tampa Bay', 'Rays', '130', 'Tropicana Field', '2', '5', '0', '0', '0', '0', '0', '5', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44796', '2018-07-10', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '134', 'MIL', 'Milwaukee', 'Brewers', '128', 'MIA', 'Miami', 'Marlins', '118', 'Marlins Park', '8', '4', '1', '2', '4', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44797', '2018-07-10', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '7', '3', '0', '0', '3', '0', '2', '1', '0', '0', '1', '0', '1', '0', '0', '2', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44798', '2018-07-10', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '4', '8', '0', '0', '1', '0', '0', '5', '1', '0', '0', '1', '2', '1', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44799', '2018-07-10', '23:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '112', 'TOR', 'Toronto', 'Blue Jays', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SunTrust Park', '6', '2', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '5', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44800', '2018-07-10', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '118', 'KC', 'Kansas City', 'Royals', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '9', '4', '1', '1', '4', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '3', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44801', '2018-07-10', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '122', 'HOU', 'Houston', 'Astros', '120', 'Minute Maid Park', '5', '6', '0', '1', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '4', '0', '0', '0', '1', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44802', '2018-07-10', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '14', '2', '0', '0', '0', '0', '2', '2', '1', '0', '1', '0', '7', '0', '0', '0', '2', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44803', '2018-07-10', '00:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '140', 'ARI', 'Arizona', 'Diamondbacks', '138', 'COL', 'Colorado', 'Rockies', '112', 'Coors Field', '5', '3', '1', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '4', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44804', '2018-07-10', '02:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '3', '9', '3', '1', '0', '2', '0', '0', '0', '4', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44805', '2018-07-10', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '1', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44806', '2018-07-10', '02:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44807', '2018-07-11', '16:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '115', 'TB', 'Tampa Bay', 'Rays', '130', 'Tropicana Field', '2', '4', '0', '0', '0', '0', '0', '1', '2', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44808', '2018-07-11', '16:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '0', '2', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44809', '2018-07-11', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '118', 'KC', 'Kansas City', 'Royals', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '5', '8', '3', '0', '0', '2', '1', '0', '0', '3', '0', '0', '0', '3', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44810', '2018-07-11', '19:45:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '4', '5', '0', '4', '0', '0', '1', '0', '0', '0', '2', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '44811', '2018-07-11', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '9', '0', '0', '0', '0', '0', '5', '0', '0', '0', '0', '0', '1', '0', '1', '0', '1', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
