"['#Date/Time of Update: 2020-01-24 15:28:47 GMT', '#Game ID', '#Game Date', '#Game Time', '#Schedule Status', '#Played Status', '#Current Inning', '#Current Inning Half', '#Current Intermission', '#Away Team ID', '#Away Team Abbr.', '#Away Team City', '#Away Team Name', '#Home Team ID', '#Home Team Abbr.', '#Home Team City', '#Home Team Name', '#Venue ID', '#Venue Name', '#Away Score Total', '#Home Score Total', '#Inning 1 Away Score', '#Inning 1 Home Score', '#Inning 2 Away Score', '#Inning 2 Home Score', '#Inning 3 Away Score', '#Inning 3 Home Score', '#Inning 4 Away Score', '#Inning 4 Home Score', '#Inning 5 Away Score', '#Inning 5 Home Score', '#Inning 6 Away Score', '#Inning 6 Home Score', '#Inning 7 Away Score', '#Inning 7 Home Score', '#Inning 8 Away Score', '#Inning 8 Home Score', '#Inning 9 Away Score', '#Inning 9 Home Score', '#Inning 10 Away Score', '#Inning 10 Home Score', '#Inning 11 Away Score', '#Inning 11 Home Score', '#Inning 12 Away Score', '#Inning 12 Home Score', '#Inning 13 Away Score', '#Inning 13 Home Score', '#Inning 14 Away Score', '#Inning 14 Home Score', '#Inning 15 Away Score', '#Inning 15 Home Score', '#Inning 16 Away Score', '#Inning 16 Home Score', '#Inning 17 Away Score', '#Inning 17 Home Score', '#Inning 18 Away Score', '#Inning 18 Home Score', '#Inning 19 Away Score', '#Inning 19 Home Score']"
"['', '37017', '2016-04-07', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '6', '4', '3', '3', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '1', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36916', '2016-04-07', '20:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '6', '12', '0', '0', '2', '0', '1', '0', '0', '0', '1', '3', '0', '4', '0', '0', '2', '5', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35500', '2016-04-07', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '2', '4', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '2', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35181', '2016-04-07', '01:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '14', '6', '0', '3', '2', '1', '2', '2', '5', '0', '0', '0', '0', '0', '1', '0', '0', '0', '4', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36816', '2016-04-07', '02:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '3', '4', '1', '0', '0', '0', '1', '1', '0', '0', '0', '2', '0', '0', '1', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37240', '2016-04-08', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '2', '7', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '2', '0', '4', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37309', '2016-04-08', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '0', '5', '0', '1', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36106', '2016-04-08', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '116', 'CLE', 'Cleveland', 'Indians', '119', 'CWS', 'Chicago', 'White Sox', '132', 'U.S. Cellular Field', '7', '1', '3', '0', '2', '0', '0', '0', '0', '1', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36265', '2016-04-08', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '138', 'COL', 'Colorado', 'Rockies', '112', 'Coors Field', '14', '6', '0', '0', '0', '2', '0', '0', '7', '3', '3', '0', '2', '0', '0', '0', '0', '0', '2', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35501', '2016-04-08', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '1', '6', '1', '0', '0', '1', '0', '0', '0', '1', '0', '4', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35668', '2016-04-08', '23:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '8', '7', '0', '1', '1', '0', '1', '0', '0', '6', '0', '0', '4', '0', '2', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35976', '2016-04-08', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '6', '5', '0', '2', '1', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '1', '4', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35344', '2016-04-08', '23:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '130', 'ATL', 'Atlanta', 'Braves', '131', 'Turner Field', '7', '4', '0', '0', '0', '0', '0', '4', '3', '0', '0', '0', '0', '0', '1', '0', '1', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36604', '2016-04-08', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '4', '6', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '4', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36728', '2016-04-08', '00:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '3', '4', '0', '0', '1', '2', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35182', '2016-04-08', '01:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '2', '3', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36817', '2016-04-08', '02:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '7', '3', '3', '0', '0', '1', '2', '1', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37378', '2016-04-08', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '123', 'SEA', 'Seattle', 'Mariners', '128', 'Safeco Field', '3', '2', '0', '0', '0', '0', '0', '0', '1', '0', '1', '2', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36917', '2016-04-08', '02:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '2', '3', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35669', '2016-04-09', '17:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '8', '4', '0', '2', '0', '0', '3', '2', '1', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35977', '2016-04-09', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '1', '5', '0', '2', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '2', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37310', '2016-04-09', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '8', '4', '1', '0', '1', '0', '0', '0', '4', '2', '2', '0', '0', '0', '0', '2', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36107', '2016-04-09', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '116', 'CLE', 'Cleveland', 'Indians', '119', 'CWS', 'Chicago', 'White Sox', '132', 'U.S. Cellular Field', '3', '7', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '2', '0', '1', '5', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36918', '2016-04-09', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '3', '2', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36605', '2016-04-09', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '6', '4', '2', '0', '0', '0', '1', '1', '0', '0', '3', '2', '0', '1', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37241', '2016-04-09', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35345', '2016-04-09', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '130', 'ATL', 'Atlanta', 'Braves', '131', 'Turner Field', '12', '2', '0', '0', '2', '0', '1', '2', '2', '0', '2', '0', '0', '0', '1', '0', '2', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36729', '2016-04-09', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '0', '7', '0', '0', '0', '0', '0', '0', '0', '2', '0', '2', '0', '3', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36266', '2016-04-09', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '138', 'COL', 'Colorado', 'Rockies', '112', 'Coors Field', '30', '6', '0', '0', '0', '0', '1', '0', '7', '2', '0', '0', '4', '0', '0', '1', '0', '0', '6', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35183', '2016-04-09', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '4', '2', '3', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36818', '2016-04-09', '01:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '4', '1', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37379', '2016-04-09', '01:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '123', 'SEA', 'Seattle', 'Mariners', '128', 'Safeco Field', '6', '1', '2', '0', '0', '1', '0', '0', '0', '0', '2', '0', '1', '0', '0', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35670', '2016-04-10', '17:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '0', '3', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35978', '2016-04-10', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '1', '2', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37242', '2016-04-10', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '5', '2', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '2', '2', '0', '0', '1', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35346', '2016-04-10', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '130', 'ATL', 'Atlanta', 'Braves', '131', 'Turner Field', '12', '7', '0', '1', '0', '0', '4', '0', '0', '3', '0', '1', '1', '1', '0', '0', '2', '0', '5', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35503', '2016-04-10', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '3', '5', '0', '0', '0', '4', '0', '0', '1', '0', '2', '0', '0', '0', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37019', '2016-04-10', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '2', '4', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36606', '2016-04-10', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '2', '3', '1', '2', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36730', '2016-04-10', '18:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '3', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '1', '1', '0', '0', '0', '0', '2', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36819', '2016-04-10', '19:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '1', '3', '0', '0', '0', '0', '0', '2', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36919', '2016-04-10', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '6', '9', '5', '2', '0', '0', '0', '3', '1', '1', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36267', '2016-04-10', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '138', 'COL', 'Colorado', 'Rockies', '112', 'Coors Field', '4', '6', '0', '2', '2', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '1', '1', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37380', '2016-04-10', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '123', 'SEA', 'Seattle', 'Mariners', '128', 'Safeco Field', '2', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35184', '2016-04-10', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '7', '3', '0', '0', '2', '0', '0', '0', '1', '2', '0', '1', '1', '0', '2', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37486', '2016-04-11', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '132', 'PIT', 'Pittsburgh', 'Pirates', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '7', '4', '1', '0', '2', '1', '1', '0', '1', '0', '2', '1', '0', '2', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35504', '2016-04-11', '18:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '9', '7', '0', '3', '0', '0', '5', '0', '0', '2', '0', '0', '1', '1', '0', '0', '0', '0', '3', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37535', '2016-04-11', '19:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '4', '3', '0', '0', '0', '0', '2', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36391', '2016-04-11', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '119', 'CWS', 'Chicago', 'White Sox', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '4', '1', '0', '0', '1', '0', '0', '0', '2', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37640', '2016-04-11', '20:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '134', 'MIL', 'Milwaukee', 'Brewers', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '1', '10', '0', '3', '0', '2', '0', '4', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35347', '2016-04-11', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '4', '6', '2', '3', '2', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37020', '2016-04-11', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '10', '3', '0', '0', '7', '0', '1', '0', '0', '3', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35811', '2016-04-11', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '131', 'CHC', 'Chicago', 'Cubs', '133', 'Wrigley Field', '3', '5', '1', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '2', '0', '3', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
